Domain Name,Expected Ratio,Observed Ratio,Enrichment Fold Change,P-value,FDR enriched P-value,Bonferroni enriched P-value,log2(Enrichment Fold Change),-log10(P-value),-log10(FDR P-value),-log10(Bonferroni P-value)
GO:0036092,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036093,15/49164 (0.0305%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036115,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036149,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036152,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036158,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036211,14/49164 (0.0285%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036228,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036258,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036261,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036265,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036297,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036376,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036444,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036465,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036471,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036493,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036498,115/49164 (0.2339%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036499,23/49164 (0.0468%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036500,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0036503,46/49164 (0.0936%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038007,11/49164 (0.0224%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038060,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038063,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038066,8/49164 (0.0163%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038083,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038098,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038127,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038180,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038202,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0038203,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0039536,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040001,18/49164 (0.0366%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040002,31/49164 (0.0631%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040008,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040009,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040010,22/49164 (0.0447%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040011,97/49164 (0.1973%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040012,47/49164 (0.0956%),3/32 (9.375%),98.06648936170212,3.982731607732607e-06,0.001255712497932251,0.014640521390025064,6.615688327244976,5.399818959271842,2.9011097832534514,1.8344434565577683
GO:0040013,10/49164 (0.0203%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040014,30/49164 (0.061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040015,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040016,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040017,56/49164 (0.1139%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040018,48/49164 (0.0976%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040019,20/49164 (0.0407%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040021,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040022,8/49164 (0.0163%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040024,81/49164 (0.1648%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040025,72/49164 (0.1464%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040026,39/49164 (0.0793%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040027,44/49164 (0.0895%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040028,35/49164 (0.0712%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040029,17/49164 (0.0346%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040031,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040032,16/49164 (0.0325%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040034,26/49164 (0.0529%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040036,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040037,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040038,21/49164 (0.0427%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040039,16/49164 (0.0325%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0040040,14/49164 (0.0285%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042001,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042004,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042006,10/49164 (0.0203%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042023,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042026,26/49164 (0.0529%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042045,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042048,175/49164 (0.356%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042058,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042059,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042060,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042062,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042073,22/49164 (0.0447%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042074,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042078,11/49164 (0.0224%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042127,14/49164 (0.0285%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042138,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042144,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042147,24/49164 (0.0488%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042148,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042149,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042157,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042176,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042177,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042254,60/49164 (0.122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042255,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042256,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042262,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042264,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042273,22/49164 (0.0447%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042274,20/49164 (0.0407%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042276,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042278,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042303,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042304,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042307,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042308,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042325,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042326,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042327,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042330,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042335,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042338,29/49164 (0.059%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042340,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042350,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042351,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042352,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042391,68/49164 (0.1383%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042395,16/49164 (0.0325%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042398,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042407,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042412,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042416,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042417,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042420,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042421,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042423,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042427,10/49164 (0.0203%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042429,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042438,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042445,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042446,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042464,16/49164 (0.0325%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042490,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042542,12/49164 (0.0244%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042551,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042554,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042558,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042559,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042572,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042574,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042592,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042593,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042594,30/49164 (0.061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042595,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042632,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042659,30/49164 (0.061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042660,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042661,23/49164 (0.0468%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042692,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042693,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042694,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042713,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042723,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042732,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042742,19/49164 (0.0386%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042744,8/49164 (0.0163%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042755,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042759,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042760,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042761,12/49164 (0.0244%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042770,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042771,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042773,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042776,7/49164 (0.0142%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042780,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042789,3/49164 (0.0061%),1/32 (3.125%),512.125,0.0019514172765666504,0.24735896236755198,1.0,9.0003521774803,2.709649854370999,0.6066723495558813,-0.0
GO:0042790,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042791,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042795,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042796,8/49164 (0.0163%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042797,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042811,8/49164 (0.0163%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042816,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042823,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042853,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042867,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042908,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042938,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042953,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042981,18/49164 (0.0366%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042985,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0042997,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043001,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043029,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043039,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043041,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043048,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043050,20/49164 (0.0407%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043051,38/49164 (0.0773%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043052,14/49164 (0.0285%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043053,17/49164 (0.0346%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043054,11/49164 (0.0224%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043055,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043056,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043057,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043058,11/49164 (0.0224%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043059,5/49164 (0.0102%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043060,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043062,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043063,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043065,24/49164 (0.0488%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043066,36/49164 (0.0732%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043067,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043068,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043069,3/49164 (0.0061%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043085,2/49164 (0.0041%),1/32 (3.125%),768.1875,0.0013013551017824073,0.18399159054431266,1.0,9.585314678201458,2.885604180992753,0.7352020262494972,-0.0
GO:0043087,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043103,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043111,2/49164 (0.0041%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043113,4/49164 (0.0081%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043122,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043124,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043134,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043137,9/49164 (0.0183%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043161,89/49164 (0.181%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043162,6/49164 (0.0122%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043171,16/49164 (0.0325%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
GO:0043200,1/49164 (0.002%),0/32 (0.0%),0.0,1.0,1.0,1.0,-1000.0,-0.0,-0.0,-0.0
